Unnamed: 0,lat,lng,device_model,device_platform,bottom,date_photo,image,viewing_angle,rain,fu_observed,fu_processed,fu_processed_clouds,fu_processed_old,fu_value,hue_angle,hue_angle_centre,hue_angle_centre_clouds,hue_angle_centre_old,hue_angle_clouds,hue_angle_old,macrophytes,overcast_hue_best,overcast_hue_best_fu,overcast_hue_center,overcast_hue_center_fu,p_chla,p_cloud_cover,p_colour,p_conductivity,p_dissolved_oxygen,p_ph,p_phycocyanin,p_salinity,p_temperature,sd_depth,sunny_hue_best,sunny_hue_best_fu,sunny_hue_center,sunny_hue_center_fu,user_n_code,nickname,user_points,user_photo_count,user_level,month_year,month,day,month_year_period,image_path,total_pixels,color_pixels,Flag,fu_processed_wacodi_processed
0.0,48.831573,9.2124704,EML-L29,android,0,2024-08-20 15:50:13,http://eyeonwater.org/media/eyeonwater_upload/28581.png,,0,0,5.0,,,5,,185.4077341561974,,,,,0.0,,0.0,188.8695482531853,5.0,,50.0,,,,6.0,,,,66.0,,0.0,185.4077341561974,5.0,,,,,,2024-08,8,2024-08-20,2024-08,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\28581.png,643260.0,59765.0,False,
11.0,48.7728909388608,9.16532777860989,"iPhone12,1",iOS,0,2024-04-25 09:17:01,http://eyeonwater.org/media/eyeonwater_upload/25987.png,3.0,0,0,12.0,,,11,67.1154561996154,69.3204207794995,,,,,0.0,61.6770535786644,13.0,63.3544972606083,12.0,0.0,100.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.56,67.1154561996154,12.0,69.3204207794995,11.0,,,,,,2024-04,4,2024-04-25,2024-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25987.png,44380.0,4794.0,True,12.0
22.0,48.7730762,9.1656207,SM-G991B,Android,0,2024-04-25 09:09:30,http://eyeonwater.org/media/eyeonwater_upload/25977.png,0.0,0,0,11.0,,,12,72.75705008709,71.4556371887499,,,,,0.0,,0.0,68.0844012436555,11.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75705008709,11.0,71.4556371887499,11.0,794.0,fauserja,100.0,25.0,2.0,2024-04,4,2024-04-25,2024-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25977.png,108756.0,9086.0,True,11.0
23.0,48.772835,9.1640697,POT-LX1,Android,0,2024-03-22 12:41:35,http://eyeonwater.org/media/eyeonwater_upload/25733.png,15.0,0,0,19.0,,,18,28.8333225813825,30.3768494051955,,,,,0.0,24.2179369512176,20.0,25.6242821767238,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,28.8333225813825,19.0,30.3768494051955,19.0,,,,,,2024-03,3,2024-03-22,2024-03,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25733.png,135072.0,6782.0,True,19.0
26.0,48.7732304,9.1647792,POT-LX1,Android,0,2024-03-13 02:19:19,http://eyeonwater.org/media/eyeonwater_upload/25644.png,5.0,0,0,18.0,,,18,,31.1515481555665,,,,,0.0,,0.0,16.7308188352734,21.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.61,,0.0,31.1515481555665,18.0,,,,,,2024-03,3,2024-03-13,2024-03,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25644.png,116164.0,4596.0,False,
29.0,48.7725152511746,9.16464978483248,"iPhone12,1",iOS,0,2024-03-12 10:55:46,http://eyeonwater.org/media/eyeonwater_upload/25633.png,2.0,0,0,13.0,,,13,,60.5196819941077,,,,,0.0,,0.0,161.277612612113,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,60.5196819941077,13.0,,,,,,2024-03,3,2024-03-12,2024-03,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25633.png,182381.0,6182.0,False,
30.0,48.772928380344,9.16543970185125,"iPhone12,1",iOS,0,2024-03-12 10:55:27,http://eyeonwater.org/media/eyeonwater_upload/25632.png,0.0,0,0,13.0,,,12,60.3151950171113,62.7558623237664,,,,,0.0,52.8505050131424,14.0,99.8493128128953,8.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3151950171113,13.0,62.7558623237664,12.0,,,,,,2024-03,3,2024-03-12,2024-03,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25632.png,182381.0,7605.0,True,13.0
32.0,48.7725596563572,9.1646851385411,"iPhone12,1",iOS,0,2024-03-06 01:12:18,http://eyeonwater.org/media/eyeonwater_upload/25610.png,7.0,1,0,17.0,,,16,37.6154038941882,33.1405751926413,,,,,0.0,,0.0,14.5108588758747,21.0,0.0,100.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.57,37.6154038941882,17.0,33.1405751926413,18.0,1434.0,Mika,20.0,3.0,1.0,2024-03,3,2024-03-06,2024-03,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25610.png,182381.0,4194.0,True,17.0
40.0,48.7729068892531,9.16463169270117,"iPhone13,2",iOS,0,2024-02-28 07:47:21,http://eyeonwater.org/media/eyeonwater_upload/25605.png,9.0,0,0,16.0,,,17,41.6879059405302,42.1951409058839,,,,,0.0,28.3263980091917,19.0,29.4634281104296,19.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6879059405302,16.0,42.1951409058839,16.0,,,,,,2024-02,2,2024-02-28,2024-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25605.png,159120.0,2607.0,True,16.0
42.0,48.7728175145303,9.16498594155493,"iPhone13,3",iOS,0,2024-02-28 01:46:00,http://eyeonwater.org/media/eyeonwater_upload/25589.png,0.0,0,0,14.0,,,13,56.3174809226039,58.1604369500055,,,,,0.0,,0.0,47.6307544727011,15.0,0.0,100.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.51,56.3174809226039,14.0,58.1604369500055,13.0,695.0,Netti,280.0,72.0,3.0,2024-02,2,2024-02-28,2024-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\25589.png,57334.0,1074.0,True,14.0
,48.7726113312801,9.16464119570022,"iPhone13,3",iOS,0,2023-07-25 08:12:35,http://eyeonwater.org/media/eyeonwater_upload/24532.png,1.0,0,0,12.0,,,13,64.3776845420676,65.0570918654653,,,,,0.0,60.2620967223936,13.0,61.3699014411893,13.0,0.0,75.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.3,64.3776845420676,12.0,65.0570918654653,12.0,695.0,Netti,280.0,72.0,3.0,2023-07,7,2023-07-25,2023-07,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24532.png,134487.0,4082.0,True,12.0
,48.7732402,9.1659268,SM-G991B,Android,0,2023-05-08 08:24:58,http://eyeonwater.org/media/eyeonwater_upload/24203.png,0.0,0,0,13.0,,,14,59.6459076510288,57.8933734392418,,,,,0.0,56.3751125998049,14.0,43.8387278460772,16.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.46,59.6459076510288,13.0,57.8933734392418,13.0,1155.0,schloss4,30.0,4.0,1.0,2023-05,5,2023-05-08,2023-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24203.png,104794.0,3005.0,True,13.0
,48.7723972,9.1645098,SM-G991B,Android,0,2023-05-08 08:23:09,http://eyeonwater.org/media/eyeonwater_upload/24202.png,1.0,0,0,13.0,,,13,58.6130332921277,43.7111063062435,,,,,0.0,,0.0,96.5025787943153,8.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.46,58.6130332921277,13.0,43.7111063062435,16.0,1155.0,schloss4,30.0,4.0,1.0,2023-05,5,2023-05-08,2023-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24202.png,121632.0,3678.0,True,13.0
,48.7732159,9.1660441,motorola edge 20,Android,0,2023-05-08 08:13:46,http://eyeonwater.org/media/eyeonwater_upload/24198.png,7.0,0,0,15.0,,,16,,50.6165043628469,,,,,0.0,,0.0,27.5274521172782,19.0,0.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.22,,0.0,50.6165043628469,15.0,1015.0,Schloss1,10.0,5.0,1.0,2023-05,5,2023-05-08,2023-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24198.png,74018.0,907.0,False,
,48.7732114,9.1658795,motorola edge 20,Android,0,2023-05-08 08:06:33,http://eyeonwater.org/media/eyeonwater_upload/24196.png,2.0,1,0,17.0,,,17,,38.4800071615144,,,,,0.0,,0.0,11.3180456438579,21.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,38.4800071615144,17.0,1016.0,Schloss2,30.0,6.0,1.0,2023-05,5,2023-05-08,2023-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\24196.png,91098.0,722.0,False,
,48.7730971259531,9.16537073704852,"iPhone13,3",iOS,0,2023-03-15 08:56:41,http://eyeonwater.org/media/eyeonwater_upload/23815.png,0.0,0,0,15.0,,,16,50.1865395621437,51.5871771626908,,,,,0.0,46.3529763191692,15.0,48.1093206074593,15.0,0.0,50.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.63,50.1865395621437,15.0,51.5871771626908,14.0,695.0,Netti,280.0,72.0,3.0,2023-03,3,2023-03-15,2023-03,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\23815.png,20355.0,722.0,True,15.0
,48.7730247055026,9.1652761719834,"iPhone13,3",iOS,0,2023-03-15 08:55:53,http://eyeonwater.org/media/eyeonwater_upload/23816.png,8.0,0,0,14.0,,,15,53.4932878413529,57.5002736547368,,,,,0.0,53.0253719629869,14.0,52.023160731666,14.0,0.0,50.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.63,53.4932878413529,14.0,57.5002736547368,13.0,695.0,Netti,280.0,72.0,3.0,2023-03,3,2023-03-15,2023-03,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\23816.png,159120.0,11417.0,True,14.0
,48.7729563721692,9.16509016405616,"iPhone13,3",iOS,0,2023-03-15 08:55:22,http://eyeonwater.org/media/eyeonwater_upload/23802.png,1.0,0,0,14.0,,,15,56.2013582419928,56.5663348466655,,,,,0.0,46.6963454719533,15.0,44.5334017961124,16.0,0.0,50.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.63,56.2013582419928,14.0,56.5663348466655,13.0,695.0,Netti,280.0,72.0,3.0,2023-03,3,2023-03-15,2023-03,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\23802.png,9858.0,639.0,True,15.0
,48.7724588,9.1649785,motorola edge 20,Android,1,2022-12-02 10:34:57,http://eyeonwater.org/media/eyeonwater_upload/22448.png,-3.0,1,0,17.0,,,16,,35.4072568412482,,,,,0.0,,0.0,5.56372272001258,21.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.54,,0.0,35.4072568412482,17.0,1016.0,Schloss2,30.0,6.0,1.0,2022-12,12,2022-12-02,2022-12,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\22448.png,65330.0,264.0,False,
,48.7728986016847,9.1654913224432,"iPhone13,3",iOS,0,2022-09-02 02:56:01,http://eyeonwater.org/media/eyeonwater_upload/21475.png,-2.0,0,0,13.0,,,14,61.3606342897018,62.2987169581328,,,,,0.0,59.2002852850356,13.0,60.2203773877234,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.3606342897018,13.0,62.2987169581328,12.0,695.0,Netti,280.0,72.0,3.0,2022-09,9,2022-09-02,2022-09,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\21475.png,159120.0,9974.0,True,13.0
,48.7728297608865,9.16540425066543,"iPhone13,3",iOS,0,2022-08-02 06:47:24,http://eyeonwater.org/media/eyeonwater_upload/21250.png,2.0,0,0,13.0,,,14,58.1810167558334,61.8064569106388,,,,,0.0,55.5093158405753,14.0,59.1866932389841,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,58.1810167558334,13.0,61.8064569106388,13.0,695.0,Netti,280.0,72.0,3.0,2022-08,8,2022-08-02,2022-08,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\21250.png,159744.0,11993.0,True,14.0
,48.7729809050359,9.16548967839767,"iPhone13,3",iOS,0,2022-07-26 11:51:44,http://eyeonwater.org/media/eyeonwater_upload/21212.png,-4.0,0,0,14.0,,,15,56.1027836886965,57.3758158080139,,,,,0.0,53.7855192779605,14.0,54.8397774284617,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,56.1027836886965,14.0,57.3758158080139,13.0,695.0,Netti,280.0,72.0,3.0,2022-07,7,2022-07-26,2022-07,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\21212.png,159744.0,24982.0,True,14.0
,48.7898087841812,9.19137188410616,"iPhone12,1",iOS,1,2022-06-25 10:08:50,http://eyeonwater.org/media/eyeonwater_upload/20673.png,0.0,0,0,15.0,,,16,45.5624755434705,46.6270372083598,,,,,0.0,42.7969132658971,16.0,43.677460205054,16.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5624755434705,15.0,46.6270372083598,15.0,,,,,,2022-06,6,2022-06-25,2022-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20673.png,150600.0,49224.0,True,16.0
,48.773346,9.1659523,SM-A528B,Android,0,2022-06-25 08:54:24,http://eyeonwater.org/media/eyeonwater_upload/20672.png,2.0,0,0,14.0,,,15,51.3637768290979,53.0154903259954,,,,,0.0,46.1288591149517,15.0,48.68884025021,15.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,51.3637768290979,14.0,53.0154903259954,14.0,,,,,,2022-06,6,2022-06-25,2022-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20672.png,34888.0,5211.0,True,14.0
,48.7729956,9.1658289,SM-G991B,Android,0,2022-06-25 08:53:52,http://eyeonwater.org/media/eyeonwater_upload/20671.png,-1.0,0,0,12.0,,,11,63.5705870068709,63.6422253854487,,,,,0.0,61.5284983379879,13.0,61.598995002643,13.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,63.5705870068709,12.0,63.6422253854487,12.0,794.0,fauserja,100.0,25.0,2.0,2022-06,6,2022-06-25,2022-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20671.png,52866.0,3504.0,True,13.0
,48.77675628,9.17144584,"iPhone8,4",iOS,0,2022-06-25 08:49:11,http://eyeonwater.org/media/eyeonwater_upload/20669.png,5.0,0,0,13.0,,,13,57.9831307184456,59.9667329102098,,,,,0.0,55.2101172327569,14.0,57.5823963858785,13.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9831307184456,13.0,59.9667329102098,13.0,,,,,,2022-06,6,2022-06-25,2022-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20669.png,86528.0,5781.0,True,14.0
,48.772993075711,9.16567880070165,"iPhone11,8",iOS,0,2022-06-25 08:48:38,http://eyeonwater.org/media/eyeonwater_upload/20668.png,0.0,0,0,13.0,,,14,59.0069343881479,60.402185761143,,,,,0.0,56.6393739619075,13.0,58.015872108367,13.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0069343881479,13.0,60.402185761143,13.0,,,,,,2022-06,6,2022-06-25,2022-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20668.png,147300.0,6403.0,True,13.0
,48.772759912581,9.16547273286541,"iPhone13,3",iOS,0,2022-06-15 08:36:06,http://eyeonwater.org/media/eyeonwater_upload/20567.png,-1.0,0,0,14.0,,,15,53.3049810308969,54.5619583377679,,,,,0.0,50.9270393827721,14.0,52.0603008403146,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,53.3049810308969,14.0,54.5619583377679,14.0,695.0,Netti,280.0,72.0,3.0,2022-06,6,2022-06-15,2022-06,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20567.png,159120.0,12543.0,True,14.0
,48.7281083,9.1018704,SM-G980F,Android,0,2022-05-15 01:52:19,http://eyeonwater.org/media/eyeonwater_upload/20353.png,4.0,0,0,14.0,,,15,53.5828504885679,51.7486539896268,,,,,0.0,,0.0,45.5955574888192,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.5,53.5828504885679,14.0,51.7486539896268,14.0,784.0,SarahVP,40.0,5.0,1.0,2022-05,5,2022-05-15,2022-05,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20353.png,122610.0,38206.0,False,
,48.7732817,9.1659463,Pixel 3a,Android,1,2022-04-30 08:38:24,http://eyeonwater.org/media/eyeonwater_upload/20276.png,1.0,1,0,17.0,,,16,,35.989875273898,,,,,0.0,,0.0,6.34145127605105,21.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.275,,0.0,35.989875273898,17.0,254.0,reiner,200.0,28.0,2.0,2022-04,4,2022-04-30,2022-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20276.png,74088.0,541.0,False,
,48.7730212641042,9.16518068540683,"iPhone13,3",iOS,0,2022-04-30 08:38:20,http://eyeonwater.org/media/eyeonwater_upload/20275.png,2.0,1,0,14.0,,,15,53.9470033044658,54.4476779538011,,,,,0.0,,0.0,32.925934393204,18.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.275,53.9470033044658,14.0,54.4476779538011,14.0,695.0,Netti,280.0,72.0,3.0,2022-04,4,2022-04-30,2022-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20275.png,163488.0,1897.0,True,14.0
,48.7732393,9.1659611,SM-G920F,Android,0,2022-04-30 08:33:05,http://eyeonwater.org/media/eyeonwater_upload/20273.png,1.0,1,0,16.0,,,17,42.6961255524059,44.0485108981791,,,,,0.0,,0.0,24.6743183862183,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.6961255524059,16.0,44.0485108981791,16.0,,,,,,2022-04,4,2022-04-30,2022-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20273.png,114624.0,2135.0,True,16.0
,48.7735168,9.1655665,M2101K9G,Android,0,2022-04-30 08:30:54,http://eyeonwater.org/media/eyeonwater_upload/20267.png,-1.0,1,0,15.0,,,15,46.8579337576646,48.8714458674695,,,,,0.0,37.9309451798403,17.0,39.5695814527097,17.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.8579337576646,15.0,48.8714458674695,15.0,785.0,BBneo,30.0,5.0,1.0,2022-04,4,2022-04-30,2022-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20267.png,86450.0,459.0,True,15.0
,48.7733535,9.1657699,SM-J510FN,Android,0,2022-04-23 05:18:24,http://eyeonwater.org/media/eyeonwater_upload/20223.png,5.0,0,0,16.0,,,15,,41.5553878476508,,,,,0.0,,0.0,24.7929591573495,20.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,41.5553878476508,16.0,737.0,ehau,100.0,13.0,2.0,2022-04,4,2022-04-23,2022-04,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\20223.png,114624.0,2510.0,False,
,48.8044324,9.2054617,SM-J510FN,Android,1,2022-02-28 02:40:11,http://eyeonwater.org/media/eyeonwater_upload/19965.png,6.0,0,0,15.0,,,15,,47.1310234439593,,,,,0.0,,0.0,38.123501174356,17.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,50.0,,0.0,47.1310234439593,15.0,737.0,ehau,100.0,13.0,2.0,2022-02,2,2022-02-28,2022-02,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19965.png,114624.0,61889.0,False,
,48.7727972724014,9.16493903103673,"iPhone8,4",iOS,1,2022-01-25 03:34:56,http://eyeonwater.org/media/eyeonwater_upload/19645.png,3.0,0,0,18.0,,,18,,31.8049552458526,,,,,0.0,,0.0,20.2684608307151,21.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,31.8049552458526,18.0,,,,,,2022-01,1,2022-01-25,2022-01,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19645.png,90368.0,9067.0,False,
,48.7728148,9.1639492,SM-J510FN,Android,0,2022-01-14 04:03:03,http://eyeonwater.org/media/eyeonwater_upload/19521.png,3.0,0,0,16.0,,,15,42.6391459858792,43.1742846273076,,,,,0.0,,0.0,28.5475475640184,19.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,42.6391459858792,16.0,43.1742846273076,16.0,737.0,ehau,100.0,13.0,2.0,2022-01,1,2022-01-14,2022-01,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19521.png,65912.0,1842.0,False,
,48.8258178,9.2160419,SM-G950F,Android,0,2022-01-13 07:59:46,http://eyeonwater.org/media/eyeonwater_upload/19505.png,8.0,0,0,15.0,,,16,,47.1515273537767,,,,,0.0,,0.0,48.6541268169114,15.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47.1515273537767,15.0,714.0,lindy,120.0,90.0,2.0,2022-01,1,2022-01-13,2022-01,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19505.png,126720.0,43211.0,False,
,48.7729594760638,9.16573019780322,"iPhone13,3",iOS,0,2022-01-05 09:12:37,http://eyeonwater.org/media/eyeonwater_upload/19436.png,4.0,0,0,16.0,,,16,,40.4706866505257,,,,,0.0,,0.0,167.663731636142,5.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,0.0,40.4706866505257,16.0,695.0,Netti,280.0,72.0,3.0,2022-01,1,2022-01-05,2022-01,C:\Users\janfa\reutlingen-university.de\ParKli - General\AP2_Ko_Produktion\AP2.3_Erzeugen_von_Trainingsdatensätzen\EyeOnWater\Dash_Python\urlTest\src\pages\..\assets\Bilder\19436.png,163488.0,9438.0,False,
